城市,板块,名称,链接,户型,面积,朝向,楼层,装修,小区,区域,总价,单价,建成时间,发布时间,关注,其他信息
上海,静安,电梯房南北通透大两房，近大宁公园，全明户型房屋格局,https://sh.lianjia.com/ershoufang/107107170251.html,2室2厅,112.83平米,南 北,低楼层(共12层),精装,宁泰馨苑,大宁, 1048万,"92,884元/平",2003年建,2个月以前发布,5人关注,板楼、VR房源、房本满五年
上海,静安,带会所+人车分流+拎包入住+单价低+总价低+诚意出售,https://sh.lianjia.com/ershoufang/107107218810.html,3室2厅,99.95平米,南,中楼层(共33层) ,精装,静安府西区,大宁, 1330万,"133,067元/平",,1个月以前发布,27人关注,板楼、VR看装修、房本满两年
上海,静安,大宁区域，多层一梯两户，得房率高。业主诚意出售,https://sh.lianjia.com/ershoufang/107106213539.html,3室2厅,99.41平米,南,7层,精装,宝联小区,大宁, 778万,"78,262元/平",1998年建,7个月以前发布,26人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,新上房源 ~店长力荐~南北通透~ 有车位 房型好~价格美,https://sh.lianjia.com/ershoufang/107107187267.html,3室2厅,107.69平米,南 北,高楼层(共18层),精装,慧芝湖花园（一二期）,大宁, 1290万,"119,789元/平",2007年建,1个月以前发布,29人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,满五年，河景房，配套齐全，小区雅致，卧室双面采光,https://sh.lianjia.com/ershoufang/107104815776.html,1室1厅,40.63平米,南,高楼层(共6层),简装,洛川中路952弄,大宁, 363.88万,"89,560元/平",1989年建,一年前发布,25人关注,板楼、VR看装修、房本满五年
上海,静安,南北通+边套全明大三房+近地铁1号线中山北路站采光好,https://sh.lianjia.com/ershoufang/107106217006.html,3室2厅,120.23平米,南,低楼层(共26层),简装,枫景苑,大宁, 1150万,"95,651元/平",2005年建,7个月以前发布,6人关注,板楼、VR看装修、房本满五年
上海,静安,五年内新上南北通大三房+满五无个税+高得房率+电梯房,https://sh.lianjia.com/ershoufang/107106834962.html,3室2厅,109.28平米,南 北,中楼层(共8层),精装,城龙公寓,大宁, 1120万,"102,490元/平",2002年建,3个月以前发布,13人关注,板楼、VR看装修、房本满五年
上海,静安,五十平私家花园，五平储藏室，科技住宅品质高管家服务,https://sh.lianjia.com/ershoufang/107107069651.html,3室2厅,95.58平米,南,低楼层(共22层),精装,大宁金茂府,大宁, 1520万,"159,030元/平",2017年建,2个月以前发布,29人关注,板楼、VR看装修、房本满两年
上海,静安,业主诚意出售，看房比较方便，户型也不错,https://sh.lianjia.com/ershoufang/107105337492.html,2室2厅,91.57平米,南 北,高楼层(共6层),精装,心族公寓,大宁, 731万,"79,830元/平",1997年建,一年前发布,51人关注,板楼、近地铁、VR房源、房本满五年
上海,静安,婚房装修，中高区视野好，采光充足,https://sh.lianjia.com/ershoufang/107106780989.html,2室2厅,95.54平米,南,中楼层(共34层),精装,明园森林都市滴翠苑,大宁, 890万,"93,155元/平",2007年建,3个月以前发布,17人关注,塔楼、VR看装修、房本满五年
上海,静安,店长力荐！好房20号线地铁站满五无个税,https://sh.lianjia.com/ershoufang/107107240695.html,3室2厅,120.57平米,南 北,高楼层(共6层),简装,嘉茵苑,大宁, 899万,"74,563元/平",1998年建,1个月以前发布,6人关注,板楼、VR看装修、房本满五年
上海,静安,房型正双南双天井 阳光充沛 税费少,https://sh.lianjia.com/ershoufang/107106662314.html,2室1厅,73.07平米,南,低楼层(共6层),简装,灵石路896弄,大宁, 500万,"68,428元/平",1994年建,4个月以前发布,5人关注,板楼、VR房源、房本满两年
上海,静安,大宁次新楼盘，高区景观，直看三件套，看房方便,https://sh.lianjia.com/ershoufang/107106948752.html,3室2厅,121.1平米,南 北,中楼层(共33层) ,精装,静安府西区,大宁, 1660万,"137,077元/平",,3个月以前发布,13人关注,板楼、VR看装修、房本满两年
上海,静安,二手买进税费少、地铁口次新小区南北通全明精装小三房,https://sh.lianjia.com/ershoufang/107104771922.html,3室2厅,93.73平米,南 北,低楼层(共23层),精装,上海滩大宁城(公寓),大宁, 950万,"101,355元/平",2011年建,一年前发布,448人关注,板楼、VR看装修、房本满五年
上海,静安,诚心出售！人车分流、精装修、景观森林地铁近+双高架,https://sh.lianjia.com/ershoufang/107107313603.html,3室2厅,135.84平米,南,低楼层(共22层),精装,上海滩大宁城(公寓),大宁, 1380万,"101,591元/平",2012年建,1个月以前发布,12人关注,板楼、VR看装修、房本满五年
上海,静安,慧芝湖三期 层高3.6米 精装高区景观房  大宁明星楼盘,https://sh.lianjia.com/ershoufang/107106666813.html,1室2厅,78.68平米,南,高楼层(共25层),精装,慧芝湖花园（三期）,大宁, 968万,"123,030元/平",2012年建,4个月以前发布,4人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,户型正气南北透风 楼层好采光佳 位置安静 诚意出售,https://sh.lianjia.com/ershoufang/107107102160.html,2室2厅,97.7平米,南,中楼层(共29层),精装,宝华现代城,大宁, 1270万,"129,990元/平",2008年建,2个月以前发布,27人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,新梅巩贺城 小区中间位置，采光视野都很好，方便看房,https://sh.lianjia.com/ershoufang/107107165377.html,2室2厅,93.62平米,南,低楼层(共14层),精装,新梅共和城,大宁, 958万,"102,329元/平",2004年建,2个月以前发布,8人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,新上 不靠马路高架  《 市场价100万  满五年 必卖,https://sh.lianjia.com/ershoufang/107106855341.html,3室2厅,95.58平米,南,低楼层(共22层),精装,大宁金茂府,大宁, 1500万,"156,937元/平",2017年建,3个月以前发布,42人关注,板楼、VR看装修、房本满两年
上海,静安,大宁经典两房，近灵石公园，总价低，业主诚意！,https://sh.lianjia.com/ershoufang/107106103491.html,2室2厅,71.51平米,南,低楼层(共6层),精装,广茂苑,大宁, 585万,"81,807元/平",1998年建,7个月以前发布,35人关注,板楼、VR看装修、房本满五年
上海,静安,新上笋盘秒杀房装修不错拎包住租金有保证,https://sh.lianjia.com/ershoufang/107107119580.html,1室1厅,33.28平米,南,中楼层(共6层),精装,延长小区(闸北),大宁, 310万,"93,150元/平",1984年建,2个月以前发布,19人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,近公园+电梯三楼+大一房+商圈配套成熟,https://sh.lianjia.com/ershoufang/107106202079.html,1室1厅,48.92平米,南,中楼层(共6层),简装,宜川小区,大宁, 389万,"79,518元/平",1993年建,7个月以前发布,9人关注,板楼、VR房源、房本满五年、随时看房
上海,静安,电梯高区、双南全明大两房、急售,https://sh.lianjia.com/ershoufang/107107102375.html,2室2厅,106.86平米,南,高楼层(共25层),简装,金纺小区,大宁, 730万,"68,314元/平",1998年建,2个月以前发布,12人关注,塔楼、VR看装修、房本满五年、随时看房
上海,静安,大宁久光旁+低总价两房+电梯次新,https://sh.lianjia.com/ershoufang/107106254197.html,2室1厅,48.59平米,南,低楼层(共22层),简装,大宁龙盛雅苑,大宁, 488万,"100,433元/平",2012年建,6个月以前发布,63人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,延铁小区 1室0厅 南,https://sh.lianjia.com/ershoufang/107107063829.html,1室0厅,30.3平米,南,高楼层(共5层),精装,延铁小区,大宁, 299万,"98,680元/平",1983年建,2个月以前发布,6人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,近地铁，邻公园，总校电梯一房，边套全明，全天采光,https://sh.lianjia.com/ershoufang/107106877397.html,1室1厅,61.25平米,南,中楼层(共12层),简装,大宁路660弄,大宁, 490万,"80,000元/平",1995年建,3个月以前发布,4人关注,塔楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,总校+东边套全明+免征增值税+近地铁,https://sh.lianjia.com/ershoufang/107106807407.html,1室1厅,42.2平米,南,高楼层(共6层),毛坯,大宁路660弄,大宁, 373万,"88,389元/平",1992年建,3个月以前发布,13人关注,板楼、近地铁、VR看装修、房本满五年、随时看房
上海,静安,中间楼层，南北通透，采光全明，房子视野好-无遮挡！,https://sh.lianjia.com/ershoufang/107105886858.html,2室1厅,45.87平米,南 北,中楼层(共6层),精装,洛川中路1100弄,大宁, 375万,"81,753元/平",1985年建,9个月以前发布,15人关注,板楼、VR看装修、房本满五年、随时看房
上海,静安,满五无个税+电梯房+美丽家园示范小区,https://sh.lianjia.com/ershoufang/107107240731.html,2室1厅,76.41平米,南,高楼层(共6层),简装,绿园小区,大宁, 550万,"71,981元/平",1992年建,1个月以前发布,10人关注,板楼、VR看装修、房本满五年、随时看房
上海,静安,砖石楼层 看房随时 中间位置三岁可用,https://sh.lianjia.com/ershoufang/107107493404.html,1室1厅,31.74平米,南,高楼层(共6层),精装,洛川中路1100弄,大宁, 270万,"85,067元/平",1986年建,18天以前发布,4人关注,板楼、VR看装修、房本满五年
上海,静安,满五无个税，房子带地下室和花园，花园50平 诚意出售,https://sh.lianjia.com/ershoufang/107105452850.html,3室2厅,139.97平米,南,低楼层(共24层),精装,慧芝湖花园（一二期）,大宁, 1339万,"95,664元/平",2009年建,一年前发布,22人关注,板楼、VR房源、房本满五年
上海,静安,满五唯① 内环边大三房 采光好 产权清晰,https://sh.lianjia.com/ershoufang/107104889529.html,3室1厅,131.04平米,南,中楼层(共25层),简装,金纺小区,大宁, 915万,"69,827元/平",1999年建,一年前发布,25人关注,塔楼、VR房源、房本满两年
上海,静安,新静安次新刚需四房  适合一家人居住，空间合理,https://sh.lianjia.com/ershoufang/107105941965.html,4室2厅,134.06平米,南,中楼层(共17层) ,精装,静安府西区,大宁, 1845万,"137,625元/平",,9个月以前发布,41人关注,板楼、近地铁、VR看装修、房本满两年
上海,静安,明园大两房 高区视野采光好 业主诚意出售,https://sh.lianjia.com/ershoufang/107106667875.html,2室2厅,95.46平米,南 北,高楼层(共34层),精装,明园森林都市滴翠苑,大宁, 865万,"90,614元/平",2007年建,4个月以前发布,36人关注,塔楼、VR看装修、房本满五年
上海,静安,2012年次新+电梯三房+边套全明+一手动迁税费少,https://sh.lianjia.com/ershoufang/107106706817.html,3室1厅,82.29平米,南,中楼层(共21层),精装,大宁龙盛雅苑,大宁, 899万,"109,248元/平",2012年建,4个月以前发布,14人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,延铁小区 2室1厅 南,https://sh.lianjia.com/ershoufang/107106720148.html,2室1厅,58.08平米,南,高楼层(共6层),简装,延铁小区,大宁, 500万,"86,089元/平",1987年建,4个月以前发布,4人关注,板楼、近地铁、VR房源、房本满两年
上海,静安,双南两房，1号线马戏城站两百米，诚意出售！,https://sh.lianjia.com/ershoufang/107106497294.html,2室2厅,96.2平米,南,低楼层(共27层),精装,宝华现代城,大宁, 1100万,"114,346元/平",2008年建,5个月以前发布,9人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,前面总高6楼叠墅采光无遮挡+南府一梯一户，开发商精装,https://sh.lianjia.com/ershoufang/107106594921.html,3室2厅,117.47平米,南,低楼层(共18层) ,精装,静安府东区,大宁, 1620万,"137,908元/平",,4个月以前发布,14人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,店长力荐凤凰楼层视野开阔经典双南户型有车位,https://sh.lianjia.com/ershoufang/107106688778.html,2室2厅,88.85平米,南,高楼层(共28层),精装,慧芝湖花园（一二期）,大宁, 1118万,"125,831元/平",2007年建,4个月以前发布,19人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,板楼南北通3房2卫，精装修领包入住，满五年无个税,https://sh.lianjia.com/ershoufang/107106309839.html,3室2厅,118.27平米,北 南,高楼层(共24层),精装,明园森林都市滴翠苑,大宁, 1130万,"95,545元/平",2007年建,6个月以前发布,15人关注,板楼、VR看装修、房本满五年
上海,静安,精装修 拎包入住 电梯双南两房,https://sh.lianjia.com/ershoufang/107106957609.html,2室1厅,66.35平米,南,中楼层(共18层) ,精装,广延路415号,大宁, 535万,"80,634元/平",,3个月以前发布,13人关注,塔楼、近地铁、VR看装修、房本满五年
上海,静安,全明户型的高区大三房，诚意出售,https://sh.lianjia.com/ershoufang/107106930009.html,3室2厅,126.03平米,南,高楼层(共24层),简装,明园森林都市滴翠苑,大宁, 1185万,"94,026元/平",2007年建,3个月以前发布,11人关注,板楼、VR看装修、房本满两年
上海,静安,住在公园里的房子，近久光百货，满五年，精装修带地暖,https://sh.lianjia.com/ershoufang/107105595510.html,3室2厅,113平米,南,18层,精装,绿色丽园,大宁, 1196万,"105,841元/平",2003年建,11个月以前发布,106人关注,板楼、近地铁、VR看装修、房本满五年
上海,静安,得房率高78%  双开间朝南 视野采光好 售后公房 税费少,https://sh.lianjia.com/ershoufang/107104906719.html,2室1厅,51.12平米,南,高楼层(共6层),简装,洛川中路1100弄,大宁, 420万,"82,160元/平",1986年建,一年前发布,16人关注,板楼、VR看装修、房本满五年
上海,静安,高楼层＋好视野＋好采光＋好价格＋好装修,https://sh.lianjia.com/ershoufang/107107137076.html,3室2厅,93.8平米,南 北,中楼层(共26层),精装,静安府东区,大宁, 1295万,"138,060元/平",2017年建,2个月以前发布,13人关注,板楼、近地铁、VR看装修、房本满两年
上海,静安,店长力荐＋双南全明户型＋带15平米双天井＋单价低！,https://sh.lianjia.com/ershoufang/107106637319.html,2室1厅,73.07平米,南 北,低楼层(共6层),简装,灵石路896弄,大宁, 458万,"62,680元/平",1994年建,4个月以前发布,18人关注,板楼、VR看装修、房本满五年
