城市,板块,名称,链接,户型,面积,朝向,楼层,装修,小区,区域,总价,单价,建成时间,发布时间,关注,其他信息
上海,虹口,北外滩大露台+双规地铁口+美丽家园,https://sh.lianjia.com/ershoufang/107106896113.html,2室1厅,64.81平米,东南,低楼层(共18层),精装,云舫小区,北外滩, 556万,"85,790元/平",1989年建,3个月以前发布,2人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,外滩烫金地段 边套全明两房 稀罕户型只此一套,https://sh.lianjia.com/ershoufang/107106971939.html,2室1厅,54.25平米,南 北,高楼层(共6层),简装,久耕小区,北外滩, 450万,"82,950元/平",1984年建,2个月以前发布,11人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,全天阳光满屋的电梯1房，售后公房省税，视野开阔！,https://sh.lianjia.com/ershoufang/107106923903.html,1室1厅,49.09平米,南,中楼层(共18层),简装,木材大厦,北外滩, 445万,"90,650元/平",1992年建,3个月以前发布,3人关注,塔楼、近地铁、VR房源、房本满五年
上海,虹口,普通住宅，民用水电，朝南带观景大阳台，全明户型！,https://sh.lianjia.com/ershoufang/107106732280.html,1室1厅,50.62平米,南,中楼层(共26层),精装,恒升半岛,北外滩, 450万,"88,898元/平",2001年建,4个月以前发布,20人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,天潼路（10/12号线）地铁口，近南京东路外滩，景观房,https://sh.lianjia.com/ershoufang/107107045969.html,1室2厅,66.96平米,南,中楼层(共32层),精装,外滩99,北外滩, 930万,"138,889元/平",2007年建,2个月以前发布,9人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,北外滩白玉兰广场，少有的小户型，近地铁,https://sh.lianjia.com/ershoufang/107105338832.html,1室1厅,35.4平米,南 西,高楼层(共6层),简装,前进小区,北外滩, 350万,"98,871元/平",1992年建,一年前发布,5人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,高区双南景观电梯房+北外滩核 心区域+双轨交汇,https://sh.lianjia.com/ershoufang/107106881716.html,2室1厅,67.92平米,南,高楼层(共25层),简装,久耕小区,北外滩, 700万,"103,063元/平",1990年建,3个月以前发布,16人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,北外滩全明户型，近大连路地铁站,https://sh.lianjia.com/ershoufang/107106901368.html,3室1厅,75.1平米,东 西,中楼层(共18层),简装,云舫小区,北外滩, 646万,"86,019元/平",1989年建,3个月以前发布,5人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,东边套全明户型，房东诚意出售，满五 彩光无遮挡,https://sh.lianjia.com/ershoufang/107106642320.html,2室1厅,75.83平米,东 南 北,中楼层(共16层),简装,长江大楼,北外滩, 815万,"107,478元/平",1985年建,4个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,外滩烫金地段、边套全明、正看陆家嘴四件套景观！,https://sh.lianjia.com/ershoufang/107106271867.html,2室1厅,60.22平米,南,高楼层(共25层),毛坯,久耕小区,北外滩, 625万,"103,787元/平",1990年建,6个月以前发布,58人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,滨江小户型，北外滩来福士，近地铁，配套全，商圈成熟,https://sh.lianjia.com/ershoufang/107107123679.html,2室1厅,66.04平米,东 南,低楼层(共15层),简装,九联小区,北外滩, 638万,"96,609元/平",1994年建,2个月以前发布,1人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,滨江花园小区，闹中取静，地铁边，生活出行便利,https://sh.lianjia.com/ershoufang/107106982093.html,2室2厅,104.7平米,南,低楼层(共17层),精装,和泰玫瑰园,北外滩, 1300万,"124,165元/平",2000年建,2个月以前发布,2人关注,板楼、近地铁、VR房源、房本满两年
上海,虹口,临江大厦  朝南小户型  简单装修  看房提前预约,https://sh.lianjia.com/ershoufang/107105501125.html,2室1厅,69.07平米,南,低楼层(共24层),简装,临江大厦,北外滩, 680万,"98,451元/平",1996年建,一年前发布,23人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,北外滩 边套全明小户型 采光好 精装修,https://sh.lianjia.com/ershoufang/107105530592.html,1室1厅,49.26平米,东 南,高楼层(共6层),精装,久耕小区,北外滩, 468万,"95,007元/平",1991年建,11个月以前发布,5人关注,板楼、近地铁、VR看装修、随时看房
上海,虹口,北外滩内环  标准一室户  近地铁  楼层好 采光佳,https://sh.lianjia.com/ershoufang/107106608253.html,1室0厅,32.72平米,南,低楼层(共6层),简装,塘沽小区,北外滩, 300万,"91,688元/平",1979年建,4个月以前发布,19人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,北外滩景观房 高品质小区 人车分流 奢华装修 刷卡到家,https://sh.lianjia.com/ershoufang/107106753363.html,3室2厅,162.8平米,南 北,32层,精装,耀江国际广场(公寓),北外滩, 2230万,"136,978元/平",2005年建,3个月以前发布,10人关注,板楼、近地铁、VR看装修
上海,虹口,住宅产权，全明电梯房！朝南带阳台，视野景观好,https://sh.lianjia.com/ershoufang/107106663648.html,1室0厅,51.7平米,南,中楼层(共26层),精装,恒升半岛,北外滩, 435万,"84,140元/平",2001年建,4个月以前发布,19人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,北外滩总价低小户型住宅，精装修loft，外滩五百米,https://sh.lianjia.com/ershoufang/107105422159.html,1室0厅,36.25平米,南,高楼层(共26层),精装,恒升半岛,北外滩, 286万,"78,897元/平",2001年建,一年前发布,18人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,北外滩历史风貌区，安静，电梯房，朝南阳光好，来福士,https://sh.lianjia.com/ershoufang/107107333495.html,1室1厅,47.09平米,南,中楼层(共15层),简装,九联小区,北外滩, 400万,"84,944元/平",1994年建,1个月以前发布,2人关注,板楼、近地铁、VR房源、房本满五年
上海,虹口,九联小区  电梯小户型  自如装修  看房提前约,https://sh.lianjia.com/ershoufang/107106709427.html,1室1厅,52.36平米,南,低楼层(共15层),精装,九联小区,北外滩, 450万,"85,944元/平",1994年建,4个月以前发布,3人关注,板楼、近地铁、VR看装修、房本满两年
上海,虹口,北外滩电梯房一室户+近地铁+配套成熟+低总价,https://sh.lianjia.com/ershoufang/107107070621.html,1室1厅,41.88平米,东 北,中楼层(共25层),其他,久耕小区,北外滩, 365万,"87,154元/平",1990年建,2个月以前发布,5人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,北外滩.滨江+外滩+视野+闹中取静,https://sh.lianjia.com/ershoufang/107106537712.html,1室1厅,37.88平米,西南,高楼层(共6层) ,简装,马厂路65弄,北外滩, 400万,"105,597元/平",,4个月以前发布,8人关注,板楼、近地铁、VR看装修、房本满五年
上海,虹口,全屋落地窗！实景震撼，无限沿江，一线景观！,https://sh.lianjia.com/ershoufang/107107270904.html,1室1厅,52.1平米,东,高楼层(共26层),精装,恒升半岛,北外滩, 460万,"88,292元/平",2001年建,1个月以前发布,5人关注,塔楼、近地铁、VR房源、房本满五年
上海,虹口,黄浦江景观房+高区住宅+大面积loft有厨房,https://sh.lianjia.com/ershoufang/107107123009.html,1室1厅,52.87平米,东,中楼层(共26层),简装,恒升半岛,北外滩, 390万,"73,766元/平",2001年建,2个月以前发布,14人关注,塔楼、近地铁、VR看装修、房本满五年
上海,虹口,北外滩精装一室户 户型方正  采光无遮挡 业主诚意出售,https://sh.lianjia.com/ershoufang/107105530610.html,1室1厅,40.58平米,南,高楼层(共6层),精装,久耕小区,北外滩, 378万,"93,150元/平",1991年建,11个月以前发布,9人关注,板楼、近地铁、VR看装修、随时看房
上海,虹口,全新装修+朝东大阳台+边套全明+北外滩美丽家园小区,https://sh.lianjia.com/ershoufang/107105530553.html,1室1厅,35.74平米,东 北,高楼层(共6层),精装,久耕小区,北外滩, 330万,"92,334元/平",1992年建,11个月以前发布,67人关注,板楼、近地铁、VR看装修、随时看房
上海,虹口,滨江品质小区+高区+万科物业+刷卡到户+满五唯 一,https://sh.lianjia.com/ershoufang/107106154484.html,2室2厅,119.08平米,南 北,高楼层(共11层),精装,名江七星城,北外滩, 1619万,"135,960元/平",2003年建,7个月以前发布,12人关注,板楼、近地铁、VR看装修
上海,虹口,中区两房，配套成熟，烫金地段，诚意出售，价格空间大,https://sh.lianjia.com/ershoufang/107104697454.html,2室2厅,104.52平米,南 西南,中楼层(共33层),精装,阳光前景,北外滩, 1288万,"123,231元/平",2003年建,一年前发布,19人关注,板楼、近地铁、VR房源
上海,虹口,苏州河畔，双轨地铁，百年建筑。,https://sh.lianjia.com/ershoufang/107106991850.html,3室1厅,160.9平米,西,中楼层(共11层),精装,河滨大楼,北外滩, 2960万,"183,966元/平",1936年建,2个月以前发布,0人关注,塔楼、近地铁、VR看装修
上海,虹口,滨江，一线江景房，陆家嘴全景，南北通全明户型,https://sh.lianjia.com/ershoufang/107106483898.html,3室2厅,170.84平米,南,20层,精装,白金府邸,北外滩, 2596万,"151,956元/平",2005年建,5个月以前发布,6人关注,板楼、近地铁、VR看装修
上海,虹口,北外滩烫金地段，精装修小高层电梯房,https://sh.lianjia.com/ershoufang/107105692151.html,2室1厅,53.7平米,东,中楼层(共12层),精装,安国大楼,北外滩, 495万,"92,179元/平",1990年建,10个月以前发布,9人关注,塔楼、近地铁、VR看装修
上海,虹口,河滨大楼 3室2厅 西 北,https://sh.lianjia.com/ershoufang/107107180345.html,3室2厅,107.24平米,西 北,低楼层(共11层),毛坯,河滨大楼,北外滩, 1450万,"135,211元/平",1936年建,1个月以前发布,11人关注,塔楼、近地铁、VR房源
上海,虹口,北外滩少有电梯大一房，近地铁来福士，看房方便,https://sh.lianjia.com/ershoufang/107106774247.html,1室1厅,53.28平米,南,中楼层(共15层),简装,九联小区,北外滩, 450万,"84,460元/平",1994年建,3个月以前发布,9人关注,板楼、近地铁、VR看装修
上海,虹口,滨江江景房 3开间朝南 视野开阔,https://sh.lianjia.com/ershoufang/107106654080.html,2室2厅,75.83平米,南,低楼层(共16层),简装,长江大楼,北外滩, 820万,"108,137元/平",1985年建,4个月以前发布,2人关注,板楼、近地铁、VR房源
上海,虹口,一线河景 两室户 低总价 满五年 且一 看房都方便,https://sh.lianjia.com/ershoufang/107106966865.html,2室1厅,52.22平米,南,高楼层(共11层),简装,河滨大楼,北外滩, 798万,"152,816元/平",1936年建,2个月以前发布,15人关注,塔楼、近地铁、VR看装修
上海,虹口,电梯房高区+朝南普通住宅+生活便利,https://sh.lianjia.com/ershoufang/107106469497.html,1室0厅,35.75平米,南,高楼层(共26层),简装,恒升半岛,北外滩, 270万,"75,525元/平",2001年建,5个月以前发布,26人关注,塔楼、近地铁、VR看装修
上海,虹口,历史保护建筑，近地铁，税费少，可看河景及三件套,https://sh.lianjia.com/ershoufang/107105253821.html,1室1厅,45.7平米,东,高楼层(共11层),精装,河滨大楼,北外滩, 670万,"146,609元/平",1936年建,一年前发布,0人关注,塔楼、近地铁、VR房源
上海,虹口,地理位置好，历史保护建筑 ，满五年唯 一，诚意出售,https://sh.lianjia.com/ershoufang/107103686479.html,2室0厅,81.61平米,西 北,高楼层(共9层),简装,浦西小区,北外滩, 650万,"79,648元/平",1936年建,一年前发布,79人关注,板楼、近地铁、房本满五年
上海,虹口,外滩烫金地段 双南景观两房 配套完善 诚意出售,https://sh.lianjia.com/ershoufang/107107578474.html,2室1厅,70.8平米,南,中楼层(共22层),简装,久耕小区,北外滩, 615万,"86,865元/平",1991年建,6天以前发布,1人关注,塔楼、近地铁、房本满两年
上海,虹口,朝南一室，三年一套，无须多言！！！,https://sh.lianjia.com/ershoufang/107106703470.html,1室1厅,37.59平米,南,中楼层(共18层),简装,鸿旭豪苑(酒店式公寓),北外滩, 230万,"61,187元/平",2007年建,4个月以前发布,7人关注,塔楼、近地铁、房本满五年、随时看房
上海,虹口,鸿旭豪苑(酒店式公寓) 1室1厅 南 西,https://sh.lianjia.com/ershoufang/107106600012.html,1室1厅,78.02平米,南 西,中楼层(共18层) ,简装,鸿旭豪苑(酒店式公寓),北外滩, 430万,"55,115元/平",,4个月以前发布,1人关注,塔楼、近地铁、房本满五年、随时看房
上海,虹口,鸿旭豪苑(酒店式公寓) 1室0厅 北,https://sh.lianjia.com/ershoufang/107106600057.html,1室0厅,39.07平米,北,中楼层(共18层) ,简装,鸿旭豪苑(酒店式公寓),北外滩, 220万,"56,310元/平",,4个月以前发布,4人关注,塔楼、近地铁、房本满五年、随时看房
上海,虹口,融创|绿城品质、车位充足，联系经纪人有实拍视频照片,https://sh.lianjia.com/ershoufang/107105956995.html,3室2厅,173.74平米,南 北,26层,精装,融创外滩188,北外滩, 1999万,"115,057元/平",2016年建,8个月以前发布,2人关注,板楼、房本满两年
上海,虹口,融创|绿城品质、车位充足，联系经纪人有实拍视频照片,https://sh.lianjia.com/ershoufang/107106845346.html,3室2厅,173.74平米,南 北,26层 ,精装,融创外滩188,北外滩, 1960万,"112,813元/平",,3个月以前发布,1人关注,板楼、房本满两年
上海,虹口,次新 品质 人车分流 南北通，开发商精装,https://sh.lianjia.com/ershoufang/107105890855.html,3室2厅,184平米,南,26层,精装,融创外滩188,北外滩, 1790万,"97,283元/平",2016年建,9个月以前发布,3人关注,板楼、房本满五年
上海,虹口,北外滩精装房 带电梯 总价低 地铁10/12号双轨,https://sh.lianjia.com/ershoufang/107106213388.html,1室0厅,39.36平米,西,中楼层(共26层),简装,恒升半岛,北外滩, 198万,"50,305元/平",2001年建,7个月以前发布,21人关注,塔楼、近地铁、房本满两年
上海,虹口,融创外滩188   品质小区   两梯两户   开发商装修,https://sh.lianjia.com/ershoufang/107106787433.html,3室2厅,173.71平米,南,26层 ,精装,融创外滩188,北外滩, 2100万,"120,892元/平",,3个月以前发布,1人关注,板楼、房本满五年
